"FileName","SizeMB","Match"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Monster_Monkey"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Monster_Monkey"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Param_Battle_Effects_Scale"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Ev_vo_avatar_turn_begin_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Ev_vo_avatar_advantage_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Ev_vo_avatar_high_threat_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Ev_vo_avatar_healing_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Ev_vo_avatar_receive_buff_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Ev_vo_avatar_revive_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","#Ev_vo_avatar_ultra_skill_select_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Ev_vo_avatar_hit_light_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Ev_vo_avatar_waiting_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","$Ev_vo_avatar_battle_victory_maze_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772"," Ev_vo_avatar_open_chest_maze_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","""Ev_vo_avatar_solve_puzzle_maze_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","#Ev_vo_avatar_lookat_threat_maze_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","#Ev_vo_avatar_town_teleport_maze_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","(Ev_vo_avatar_growth_ascension_unlock_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","$Ev_vo_avatar_growth_trace_unlock_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","&Ev_vo_avatar_growth_eidolon_unlock_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","'Ev_vo_avatar_growth_maxlevel_unlock_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772"," Ev_vo_avatar_addtoteam_to{0}_{1}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","#Ev_vo_avatar_addtoteam_toplayer_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","(Ev_vo_avatar_open_preciouschest_maze_{0}"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Ev_vo_avatar_addtoteam_stop"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Ev_sfx_amb_battle_tone"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Ev_sfx_amb_battle_tone_stop"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","RTPC_Line_Stereo_Avatar"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","RTPC_Line_Pan_Avatar"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Param_Action_CameraToAvatar"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Param_Action_Avatar_Shape"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Param_Battle_Monster_Stance!Param_Battle_Monster_Stance_Count"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","State_Battle_Avatar_Feixiao"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","""State_Battle_Monster_ChallengeBoss"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","""State_Battle_Monster_ChallengeBoss"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772",")State_Combat_ZhiGengNiao_UltraSkill_Ready#State_Combat_ZhiGengNiao_UltraSkill/State_Combat_ZhiGengNiao_UltraSkill_DoubleSpeed"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772",":FCharacters/CharacterPrefabs/Avatar/Feixiao_00/Avatar_Feixiao_00.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","FCharacters/CharacterPrefabs/Avatar/Feixiao_00/Avatar_Feixiao_00.prefabKCharacters/CharacterPrefabs/Avatar/Feixiao_00/Avatar_Feixiao_00_Lod1.prefabKCharacters/CharacterPrefabs/Player/Feixiao_00/Player_Lady_Feixiao_00.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","KCharacters/CharacterPrefabs/Player/Feixiao_00/Player_Lady_Feixiao_00.prefabPCharacters/CharacterPrefabs/Player/Feixiao_00/Player_Lady_Feixiao_00_Lod1.prefab[Characters/CharacterPrefabs/Manikin/Avatar/Feixiao_00/Manikin_Avatar_Lady_Feixiao_00.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","[Characters/CharacterPrefabs/Manikin/Avatar/Feixiao_00/Manikin_Avatar_Lady_Feixiao_00.prefab`Characters/CharacterPrefabs/Manikin/Avatar/Feixiao_00/Manikin_Avatar_Lady_Feixiao_00_Lod1.prefabICharacters/CharacterPrefabs/Player/Cyrene_00/Player_Maid_Cyrene_00.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","ICharacters/CharacterPrefabs/Player/Cyrene_01/Player_Maid_Cyrene_01.prefabNCharacters/CharacterPrefabs/Player/Cyrene_01/Player_Maid_Cyrene_01_Lod1.prefabYCharacters/CharacterPrefabs/Manikin/Avatar/Cyrene_00/Manikin_Avatar_Maid_Cyrene_00.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","YCharacters/CharacterPrefabs/Manikin/Avatar/Cyrene_00/Manikin_Avatar_Maid_Cyrene_00.prefab^Characters/CharacterPrefabs/Manikin/Avatar/Cyrene_00/Manikin_Avatar_Maid_Cyrene_00_Lod1.prefabYCharacters/CharacterPrefabs/Manikin/Avatar/Cyrene_01/Manikin_Avatar_Maid_Cyrene_01.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","YCharacters/CharacterPrefabs/Manikin/Avatar/Cyrene_01/Manikin_Avatar_Maid_Cyrene_01.prefab^Characters/CharacterPrefabs/Manikin/Avatar/Cyrene_01/Manikin_Avatar_Maid_Cyrene_01_Lod1.prefabDCharacters/CharacterPrefabs/Avatar/Cyrene_00/Avatar_Cyrene_00.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","DCharacters/CharacterPrefabs/Avatar/Cyrene_00/Avatar_Cyrene_00.prefabICharacters/CharacterPrefabs/Avatar/Cyrene_00/Avatar_Cyrene_00_Lod1.prefabDCharacters/CharacterPrefabs/Avatar/Cyrene_01/Avatar_Cyrene_01.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","DCharacters/CharacterPrefabs/Avatar/Cyrene_01/Avatar_Cyrene_01.prefabICharacters/CharacterPrefabs/Avatar/Cyrene_01/Avatar_Cyrene_01_Lod1.prefabTCharacters/CharacterPrefabs/Servant/CyreneServant_00/Servant_CyreneServant_00.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","TCharacters/CharacterPrefabs/Servant/CyreneServant_00/Servant_CyreneServant_00.prefabYCharacters/CharacterPrefabs/Servant/CyreneServant_00/Servant_CyreneServant_00_Lod1.prefabRCharacters/CharacterPrefabs/Avatar/SilverWolf999_00/Avatar_SilverWolf999_00.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","RCharacters/CharacterPrefabs/Avatar/SilverWolf999_00/Avatar_SilverWolf999_00.prefabWCharacters/CharacterPrefabs/Avatar/SilverWolf999_00/Avatar_SilverWolf999_00_Lod1.prefabWCharacters/CharacterPrefabs/Player/SilverWolf999_00/Player_Girl_SilverWolf999_00.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","WCharacters/CharacterPrefabs/Player/SilverWolf999_00/Player_Girl_SilverWolf999_00.prefab\Characters/CharacterPrefabs/Player/SilverWolf999_00/Player_Girl_SilverWolf999_00_Lod1.prefabgCharacters/CharacterPrefabs/Manikin/Avatar/SilverWolf999_00/Manikin_Avatar_Girl_SilverWolf999_00.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","gCharacters/CharacterPrefabs/Manikin/Avatar/SilverWolf999_00/Manikin_Avatar_Girl_SilverWolf999_00.prefablCharacters/CharacterPrefabs/Manikin/Avatar/SilverWolf999_00/Manikin_Avatar_Girl_SilverWolf999_00_Lod1.prefabXCharacters/CharacterPrefabs/NPC/Avatar/Cyrene_00/NPC_Avatar_Maid_Cyrene_00_Render.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","XCharacters/CharacterPrefabs/NPC/Avatar/Cyrene_00/NPC_Avatar_Maid_Cyrene_00_Render.prefab]Characters/CharacterPrefabs/NPC/Avatar/Cyrene_00/NPC_Avatar_Maid_Cyrene_00_Render_Lod1.prefabZCharacters/CharacterPrefabs/NPC/Avatar/Feixiao_00/NPC_Avatar_Lady_Feixiao_00_Render.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","ZCharacters/CharacterPrefabs/NPC/Avatar/Feixiao_00/NPC_Avatar_Lady_Feixiao_00_Render.prefab_Characters/CharacterPrefabs/NPC/Avatar/Feixiao_00/NPC_Avatar_Lady_Feixiao_00_Render_Lod1.prefabfCharacters/CharacterPrefabs/NPC/Avatar/SilverWolf999_00/NPC_Avatar_Girl_SilverWolf999_00_Render.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","fCharacters/CharacterPrefabs/NPC/Avatar/SilverWolf999_00/NPC_Avatar_Girl_SilverWolf999_00_Render.prefabkCharacters/CharacterPrefabs/NPC/Avatar/SilverWolf999_00/NPC_Avatar_Girl_SilverWolf999_00_Render_Lod1.prefabRCharacters/CharacterPrefabs/Monster/AML_Minion03_01/Monster_AML_Minion03_01.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","RCharacters/CharacterPrefabs/Monster/AML_Minion03_01/Monster_AML_Minion03_01.prefabWCharacters/CharacterPrefabs/Monster/AML_Minion03_01/Monster_AML_Minion03_01_Lod1.prefab_Characters/CharacterPrefabs/NPCMonster/AML_Minion03_01/NPCMonster_AML_Minion03_01_Render.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","_Characters/CharacterPrefabs/NPCMonster/AML_Minion03_01/NPCMonster_AML_Minion03_01_Render.prefabdCharacters/CharacterPrefabs/NPCMonster/AML_Minion03_01/NPCMonster_AML_Minion03_01_Render_Lod1.prefabbCharacters/CharacterPrefabs/Manikin/Monster/AML_Minion03_01/Manikin_Monster_AML_Minion03_01.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","bCharacters/CharacterPrefabs/Manikin/Monster/AML_Minion03_01/Manikin_Monster_AML_Minion03_01.prefabgCharacters/CharacterPrefabs/Manikin/Monster/AML_Minion03_01/Manikin_Monster_AML_Minion03_01_Lod1.prefabaCharacters/CharacterPrefabs/NPC/Monster/AML_Minion03_01/NPC_Monster_AML_Minion03_01_Render.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","aCharacters/CharacterPrefabs/NPC/Monster/AML_Minion03_01/NPC_Monster_AML_Minion03_01_Render.prefabfCharacters/CharacterPrefabs/NPC/Monster/AML_Minion03_01/NPC_Monster_AML_Minion03_01_Render_Lod1.prefab]Characters/CharacterPrefabs/NPC/Monster/W4_Shooter_00/NPC_Monster_W4_Shooter_00_Render.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","]Characters/CharacterPrefabs/NPC/Monster/W4_Shooter_00/NPC_Monster_W4_Shooter_00_Render.prefabbCharacters/CharacterPrefabs/NPC/Monster/W4_Shooter_00/NPC_Monster_W4_Shooter_00_Render_Lod1.prefabNCharacters/CharacterPrefabs/Monster/W4_Shooter_00/Monster_W4_Shooter_00.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","NCharacters/CharacterPrefabs/Monster/W4_Shooter_00/Monster_W4_Shooter_00.prefabSCharacters/CharacterPrefabs/Monster/W4_Shooter_00/Monster_W4_Shooter_00_Lod1.prefab[Characters/CharacterPrefabs/NPCMonster/W4_Shooter_00/NPCMonster_W4_Shooter_00_Render.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","[Characters/CharacterPrefabs/NPCMonster/W4_Shooter_00/NPCMonster_W4_Shooter_00_Render.prefab`Characters/CharacterPrefabs/NPCMonster/W4_Shooter_00/NPCMonster_W4_Shooter_00_Render_Lod1.prefab^Characters/CharacterPrefabs/Manikin/Monster/W4_Shooter_00/Manikin_Monster_W4_Shooter_00.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","^Characters/CharacterPrefabs/Manikin/Monster/W4_Shooter_00/Manikin_Monster_W4_Shooter_00.prefabcCharacters/CharacterPrefabs/Manikin/Monster/W4_Shooter_00/Manikin_Monster_W4_Shooter_00_Lod1.prefabVCharacters/CharacterPrefabs/Monster/W4_FireProwler_01/Monster_W4_FireProwler_01.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","VCharacters/CharacterPrefabs/Monster/W4_FireProwler_01/Monster_W4_FireProwler_01.prefab[Characters/CharacterPrefabs/Monster/W4_FireProwler_01/Monster_W4_FireProwler_01_Lod1.prefabeCharacters/CharacterPrefabs/NPC/Monster/W4_FireProwler_01/NPC_Monster_W4_FireProwler_01_Render.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","eCharacters/CharacterPrefabs/NPC/Monster/W4_FireProwler_01/NPC_Monster_W4_FireProwler_01_Render.prefabjCharacters/CharacterPrefabs/NPC/Monster/W4_FireProwler_01/NPC_Monster_W4_FireProwler_01_Render_Lod1.prefabNCharacters/CharacterPrefabs/Monster/W4_Theoroi_00/Monster_W4_Theoroi_00.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","NCharacters/CharacterPrefabs/Monster/W4_Theoroi_00/Monster_W4_Theoroi_00.prefabSCharacters/CharacterPrefabs/Monster/W4_Theoroi_00/Monster_W4_Theoroi_00_Lod1.prefab]Characters/CharacterPrefabs/NPC/Monster/W4_Theoroi_00/NPC_Monster_W4_Theoroi_00_Render.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","]Characters/CharacterPrefabs/NPC/Monster/W4_Theoroi_00/NPC_Monster_W4_Theoroi_00_Render.prefabbCharacters/CharacterPrefabs/NPC/Monster/W4_Theoroi_00/NPC_Monster_W4_Theoroi_00_Render_Lod1.prefab[Characters/CharacterPrefabs/NPCMonster/W4_Theoroi_00/NPCMonster_W4_Theoroi_00_Render.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","[Characters/CharacterPrefabs/NPCMonster/W4_Theoroi_00/NPCMonster_W4_Theoroi_00_Render.prefab`Characters/CharacterPrefabs/NPCMonster/W4_Theoroi_00/NPCMonster_W4_Theoroi_00_Render_Lod1.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","^Stages/Outputs/Common/EnviroProfile/Common_IndependentlyUsed_CreatChara_01.enviroProfile.asset"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","LookDev_Warm_CloudyOStages/Outputs/Chapter01/EnviroProfile/ArtistLookDev_Cloudy.enviroProfile.asset"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","LookDev_Warm_DayOStages/Outputs/Chapter01/EnviroProfile/ArtistLookDev_Midday.enviroProfile.asset"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","LookDev_Warm_SunsetOStages/Outputs/Chapter01/EnviroProfile/ArtistLookDev_Sunset.enviroProfile.asset"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","LookDev_Warm_UnderCityRStages/Outputs/Chapter01/EnviroProfile/ArtistLookDev_UnderCity.enviroProfile.asset"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","LookDev_Warm_DungeonPStages/Outputs/Chapter01/EnviroProfile/ArtistLookDev_Dungeon.enviroProfile.asset"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","LookDev_Cold_DayTStages/Outputs/Chapter01/EnviroProfile/ArtistLookDev_Midday_Cold.enviroProfile.asset"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","LookDev_Cold_NightNStages/Outputs/Chapter01/EnviroProfile/ArtistLookDev_Night.enviroProfile.asset"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","LookDev_Cold_DungeonUStages/Outputs/Chapter01/EnviroProfile/ArtistLookDev_Dungeon_Cold.enviroProfile.asset"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Maze_M101OStages/Outputs/Chapter01/EnviroProfile/ArtistLookDev_Cloudy.enviroProfile.asset"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","BAT_Day]Stages/Outputs/Chapter01/EnviroProfile/Chap01_CloseView_BAT_Street_01_Day.enviroProfile.asset"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","BAT_Night_Stages/Outputs/Chapter01/EnviroProfile/Chap01_CloseView_BAT_Street_01_Night.enviroProfile.asset"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","BAT_Sunset^Stages/Outputs/Chapter01/EnviroProfile/Chap01_CloseView_BAT_Street_01_Dawn.enviroProfile.asset"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","indoor_OfficeOStages/Outputs/Chapter01/EnviroProfile/Chap01_INT_Office_01.enviroProfile.asset"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","indoor_FlowerShopSStages/Outputs/Chapter01/EnviroProfile/Chap01_INT_FlowerShop_01.enviroProfile.assetOStages/Outputs/Chapter01/EnviroProfile/ArtistLookDev_Midday.enviroProfile.asset"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Chapter015Assets/AsbRes/Stages/OriginalResPos/Chapter01/Prefab/"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","Common3Assets/AsbRes/Stages/OriginalResPos/Common/Prefabs/"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","TEffects/Eff_Prefab/Eff_Avatar/Eff_Seele_00/Eff_Avatar_Seele_00_MazeSkill_Body.prefab<TEffects/Eff_Prefab/Eff_Avatar/Eff_Seele_00/Eff_Avatar_Seele_00_MazeSkill_Face.prefab<TEffects/Eff_Prefab/Eff_Avatar/Eff_Seele_00/Eff_Avatar_Seele_00_MazeSkill_Hair.prefab<VEffects/Eff_Prefab/Eff_Avatar/Eff_Yukong_00/Eff_Avatar_Yukong_00_MazeSkill_Root.prefab"
"5515caf6ca5446d524d17c5c9da6c3c2.bytes","119.772","VEffects/Eff_Prefab/Eff_Avatar/Eff_Yukong_00/Eff_Avatar_Yukong_00_MazeSkill_Loop.prefab"
